FeatureID,FeatureID_mgf,Name,Formula,Calc. MW,m/z,RT [min],Annotation MW,mzVault Best Match,mzCloud Best Match,KEGG ID,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: mzVault Search,# mzCloud Results,# mzVault Results,HILIC_S73,HILIC_S74,HILIC_S75,HILIC_S76,HILIC_S77,HILIC_S78,HILIC_S79,HILIC_S80,HILIC_S81,HILIC_S82,HILIC_S83,HILIC_S84,HILIC_S85,HILIC_S86,HILIC_S87,HILIC_S88,HILIC_S89,HILIC_S90,HILIC_S91,HILIC_S92,HILIC_S93,HILIC_S94,HILIC_S95,HILIC_S96,HILIC_S97,HILIC_S98,HILIC_S99,HILIC_S100,HILIC_S101,HILIC_S102,HILIC_S103,HILIC_S104
FT_13.293_649.21933,MW_650.22657@RT_13.293,NA,C25 H38 N4 O16,650.22657,649.21933,13.293,650.22828,NA,NA,NA,Full match,No results,No results,0,0,1726745.01888271,3957293.95162295,8643285.75398319,14492368.4643966,5173102.44641433,9938317.04507104,2061883.7976562,4121088.02672198,1512355.32493387,2889108.53039536,2176022.93818787,1020448.74811468,1155829.8892105,1251212.87658367,1570525.54668737,696755.394078641,914674.478590482,1570768.34940265,1452270.54659027,925677.746150371,1293824.45018148,620060.969963235,398371.31090018,449014.532701372,4892857.09793548,1577534.35634721,3588263.66392765,1173136.69609966,4421259.49571849,8317161.11546458,993326.822618767,1322478.81051784
FT_15.255_647.13409,MW_648.14137@RT_15.255,NA,C25 H35 N2 O12 P3,648.14137,647.13409,15.255,648.14028,NA,NA,NA,Full match,No results,No results,0,0,1569182.3915547,3299663.77290043,3683168.37712819,5597688.10315163,2582844.66688263,3278998.56949497,4156355.02445791,2189683.43531732,68130.2430705545,71005.4369762494,71992.6310555391,68700.1323859219,71224.0315599598,68265.0541192764,68858.4182452051,73017.9518899024,71845.6135860309,69718.1624444356,68291.7417197541,70339.367266399,70384.7617588129,70482.7285877783,67291.710342434,69719.4616931342,105950.039220911,222244.609775274,307755.116838695,211276.11188689,6429025.45558681,8994263.26162027,1579010.56359481,3519836.43254216
FT_1.149_645.23318,MW_646.24045@RT_1.149,NA,C29 H43 O14 P,646.24045,645.23318,1.149,646.23904,NA,NA,NA,Full match,No results,No results,0,0,9157332.81279516,5475130.84857085,6558104.76360551,6734039.81164648,5468507.7085908,4462402.82827811,1569391.10265788,16618341.5101665,8705926.82509889,9795561.88580415,2531991.42498749,2192264.30324421,5563918.28826133,8428999.21682082,4370239.11479682,1572953.69367058,4043972.70139662,3726485.24404852,8754013.5410582,2963236.48129707,14301581.2864268,2855890.71271008,902092.692330518,3035951.73488179,10074402.8921406,5158294.15770746,5553629.89176297,5391935.77856919,8197868.45521888,4994786.57985073,1124011.83360235,2821966.83920955
FT_1.149_643.25459,MW_644.26187@RT_1.149,NA,C38 H36 N4 O6,644.26187,643.25459,1.149,644.26348,NA,NA,NA,Full match,No results,No results,0,0,8089294.15394154,8934832.21920478,4210142.59787163,9722347.78583743,9201238.93077593,16491879.2505424,6721493.39541609,9833204.11916664,12868060.4793888,15863444.3298157,7222585.48367722,7299523.05345741,12638446.6216799,15762917.4669941,5665800.10540961,5605020.6732175,12017235.1642158,7992392.94491863,5529001.78631086,10011325.6829183,8466837.82401841,13262534.839871,5637190.94914221,7313491.53931197,10323111.2365849,7554135.25065826,5315873.45554163,8615150.21542726,10078825.2065722,13542370.582108,3834381.72611018,9627255.12309259
FT_1.081_643.25445,MW_644.26172@RT_1.081,NA,C37 H40 O10,644.26172,643.25445,1.081,644.26215,NA,NA,NA,Full match,No results,No results,0,0,6565295.00192701,8287248.57772328,3676401.51856029,12226514.2284272,6971187.06730461,12339234.0711653,4092739.33731708,7968597.20832519,9085441.20512393,10632858.7928373,13705968.3029372,6127212.86882572,9547997.04699178,10001398.7091451,4643169.02618776,4619026.19100707,9423092.06384198,7180357.64469254,5529001.78631086,6942023.6028223,6924246.97188421,8277055.8668496,3416960.19813732,5727678.55000638,11062795.58144,10017763.7454115,5525114.98522993,7140709.05773626,7279712.95995142,11190087.0775964,3917051.75504666,5903616.55025536
FT_1.179_643.21823,MW_644.22551@RT_1.179,NA,C41 H34 N4 P2,644.22551,643.21823,1.179,644.22587,NA,NA,NA,Full match,No results,No results,0,0,7779494.33882769,15016952.9965018,5640672.56173973,14962862.7853936,9709446.19087817,16171706.9291752,9878695.05567687,12988737.560012,16275949.5247988,16879347.1109439,13763944.1926435,8778923.81505295,17084952.3342797,16074249.1209395,7201626.96460754,6467869.33399136,11076187.6369942,19953561.1824065,11402281.242052,12735968.1909511,8743796.37354589,15721963.4481277,5390335.77458881,12703881.5648372,13081635.6992164,15964668.6730343,6732956.71451858,10708292.2255118,11726455.8327084,12999805.3464795,5122938.20961009,10096275.8880614
FT_1.082_643.21822,MW_644.22549@RT_1.082,NA,C30 H37 N4 O10 P,644.22549,643.21822,1.082,644.22473,NA,NA,NA,Full match,No results,No results,0,0,12766112.2326318,18546725.896996,9539826.50523713,24636901.3406543,13920977.6185396,30673430.9067972,6424920.48977865,13540907.4605462,22782502.1040094,16129697.272773,15138183.4460337,10939925.6166666,15379255.2677535,19452393.2248626,10667573.925953,7796961.91737451,18114258.7199139,13115959.5338508,7458702.40192624,18695412.3502286,16761995.9643561,13360025.8103427,5105680.42358487,8578152.81465322,25600354.4839391,14151344.4834637,13686198.9477501,14044751.3196312,16981063.4713257,24235016.5883892,9237055.81541748,9499486.96543434
FT_1.116_641.23871,MW_642.24598@RT_1.116,NA,C34 H30 N10 O4,642.24598,641.23871,1.116,642.24515,NA,NA,NA,Full match,No results,No results,0,0,6565295.00192701,8287248.57772328,4914584.36543952,9933590.09548423,9201238.93077593,12339234.0711653,7185061.79628308,6939169.64600924,12868060.4793888,10632858.7928373,6705148.26420914,6127212.86882572,9547997.04699178,9648401.61435063,4643169.02618776,5682586.72222348,9391832.38030076,9962204.01897098,5529001.78631086,8673425.05320182,8311353.5170881,12810870.9682119,5191973.21068405,5727678.55000638,10535901.0741788,7554135.25065826,5564464.8824121,8615150.21542726,7279712.95995142,11190087.0775964,4582319.29104816,9627255.12309259
FT_14.266_636.19911,MW_637.20638@RT_14.266,NA,C23 H35 N5 O16,637.20638,636.19911,14.266,637.20788,NA,NA,NA,Full match,No results,No results,0,0,1857166.31064443,2394931.36339181,3627346.3389405,4146343.1689857,3655910.45075238,3255672.06008379,3682327.87499394,3401084.49549173,1309498.99333237,1152260.13697936,2299794.46834657,1610039.92805075,2131582.07001876,1413502.45021969,1434002.1455005,1499602.74050501,1867155.93920991,1395214.50992884,1514416.77873253,2076444.03940376,956263.697818405,1518804.9960182,1385117.85231073,1288899.9059407,2606727.67157605,2325366.69701947,1546835.13619686,1524569.50943034,3149601.15212002,4290206.64184,925607.710367498,3025107.35300807
FT_7.677_632.72756,MW_633.73484@RT_7.677,NA,C7 H6 Cl O18 P3 S4,633.73484,632.72756,7.677,633.73383,NA,NA,NA,Full match,No results,No results,0,0,406204.745218467,4423903.77966657,2494777.28497288,8391985.39124962,2666594.04261608,6510432.4705561,326270.747120099,2095742.17183813,1697019.40773959,5368080.00859912,2817020.98141999,2764614.70489615,2004961.6486583,1294890.87394818,1897334.48453492,91788.7762441699,2055969.99645722,1823693.36939342,926715.89723322,90807.7692185028,100628.136538404,894033.811880942,655192.003027845,95223.7032752651,5026687.42745591,2478365.33283627,2258353.83960885,94724.1984332185,4621231.31068131,7498367.16799876,107925.241764852,756082.366845696
FT_1.087_629.27465,MW_630.28193@RT_1.087,NA,C37 H42 O9,630.28193,629.27465,1.087,630.28288,NA,NA,NA,Full match,No results,No results,0,0,3746617.38324433,5263405.65354142,1804621.34952124,4868132.54946542,2788072.40460468,5162434.17746998,4985425.85522911,3970657.26096039,8331055.83839191,7597933.20131022,2425694.6906123,2983843.5787746,5909865.38081068,4117855.12656412,2240982.33718598,4851991.73531322,3311175.64331568,3734047.46871988,3757524.68723285,6625310.54035695,1314458.7696174,2945065.54175196,4974884.75472208,2593760.27003072,4687326.16707484,3912767.6759463,2657136.98607897,4376778.53510023,4001681.18833217,3920358.40469493,2282202.7470344,2850032.23645752
FT_1.107_629.23731,MW_630.24462@RT_1.107,NA,C32 H44 N2 O5 P2 S,630.24462,629.23731,1.107,630.24462,NA,NA,NA,Full match,No results,No results,0,0,5351623.51423386,12484079.2832545,6021328.07303152,11140680.5376441,6814771.30858015,8951195.34277548,3372465.86795004,3724764.37518787,14463067.9661002,14512443.2801222,7286130.45511868,9207733.88541191,10539011.0758241,13352891.7082007,7031570.26305532,6128428.2681292,11347593.336412,12830052.5665416,6221184.61398957,12323494.0576389,9755106.42738683,14567517.7716269,5824831.20264023,9232465.03102555,10366932.6170639,11348082.1585731,7196796.3746512,10520816.1990928,7287789.04138947,8936281.35572416,3485752.52414887,11300161.4404789
FT_1.143_629.20263,MW_630.20990@RT_1.143,NA,C39 H36 O4 P2,630.2099,629.20263,1.143,630.20888,NA,NA,NA,Full match,No results,No results,0,0,10397472.8586118,20401772.3705577,8405728.30436232,13435482.2671441,23099936.0149379,16677669.0041746,14531452.3518476,22123907.524315,35796823.9320808,20429146.5876449,17130048.3832634,11304419.2445959,23953543.5863485,25376611.7808325,11324076.848027,12350034.3270788,15740190.6036065,20938337.5103871,21488359.331437,23959123.2506353,25379351.364723,26267278.7902174,11094288.7277554,16951252.4809961,16835356.3442698,26535287.1503653,9887394.21358032,17181494.0353076,16994531.6606592,14995490.5653625,7725151.03841984,17356648.6134707
FT_1.088_629.20191,MW_630.20924@RT_1.088,NA,C41 H31 N2 O3 P,630.20924,629.20191,1.088,630.20723,NA,NA,NA,Full match,No results,No results,0,0,3171195.66997811,4828305.59840374,2647651.47609337,4884674.36044566,2784637.96154603,5562784.88208777,1935100.80036415,5453695.783162,5484650.67547086,4473663.85633188,3270831.16156034,3141129.4218854,4861327.80824054,4086567.13684188,2398557.28271337,3059713.23873003,3574943.2732098,4602826.63078639,3985710.27843601,5585304.92083271,3343859.64864473,4345542.63977345,1540977.89653684,3134598.61505245,4283968.07843843,6159080.60649992,3607800.20876775,3805010.43512287,4319872.96850375,3832365.62395102,2285936.6124874,2843122.054755
FT_14.029_621.09731,MW_622.10459@RT_14.029,NA,C33 H22 N2 O9 S,622.10459,621.09731,14.029,622.1046,NA,NA,NA,Full match,No results,No results,0,0,6908556.36428839,6878093.89852842,13764771.3180149,16836073.1550894,10665976.8558971,13284088.938825,14291470.3492326,12511184.2653741,5996025.7761786,7971965.67552716,9887930.6710492,7439268.81903145,7762995.86985792,7270325.7848886,7077015.26626263,5681228.71630643,5904607.51766343,5413860.79697206,4547263.93123055,6732660.11227105,3259886.96367431,7579530.60272739,5091180.58910852,4253768.51789183,8800103.33477071,8362824.41713558,7377530.39795483,5808083.93997515,12734402.5001238,16855833.0408946,4334390.36350132,10593276.7222545
FT_14.029_617.15437,MW_618.16164@RT_14.029,NA,C19 H41 O16 P3,618.16164,617.15437,14.029,618.16074,NA,NA,NA,Full match,No results,No results,0,0,5210764.33603477,5709207.49931761,11174335.2807515,12015662.5925315,8145031.76431728,9955721.97296366,13111902.1353702,10524819.2055337,4568923.76140947,6683568.65004418,7936175.27503032,5880654.89550799,5974234.36636043,5699625.49388488,5414111.41807299,4128986.75284862,4665677.28038628,3046171.32064824,3487212.48739715,5312406.46643457,2309635.52161475,5127922.68408241,4199508.87853529,3256872.97039189,6816946.96335026,6978811.65436469,6135521.59683766,4849552.39445997,10591932.6001424,12288674.155231,3257637.95973552,8783259.31755192
FT_1.084_613.24386,MW_614.25103@RT_1.084,NA,C29 H43 O12 P,614.25103,613.24386,1.084,614.24921,NA,NA,NA,Full match,No results,No results,0,0,3419112.95965717,4879201.44365479,1889918.34701396,5057204.99596427,3138034.99253518,4872569.5668388,1709737.65395462,4680333.08226713,5063330.62820954,4713548.03950122,3382553.09009557,4058334.12339042,3781991.12939617,5720456.83213089,2617104.66688629,2614397.74851158,3618362.26924298,4506918.27750844,4336494.69173132,4080488.58875983,4649290.86415612,3600234.91916359,5294919.17133195,3437552.08616065,4198284.32517454,4034931.16243329,2744379.38041757,4084293.80882928,4368141.59770318,8629645.05389105,2401144.10238245,3494460.22941586
FT_1.086_611.19164,MW_612.19885@RT_1.086,NA,C29 H43 O6 P3 S,612.19885,611.19164,1.086,612.19932,NA,NA,NA,Full match,No results,No results,0,0,4383912.6604789,3928288.42752513,1563767.35469601,2386349.01021151,6130153.4116731,4309427.94973978,2008301.98131347,4610040.1862956,7337148.41537669,4831122.03061549,2252486.25522399,4225654.89272309,3238582.67862372,3269504.45220533,4126732.84594746,4033867.6159611,5570138.88460684,5430674.7246195,3476843.585169,5819777.52061038,3289933.31078,6321583.87077383,2056670.27621884,4197001.20667589,2975023.42827958,5707423.1999532,4067693.86996377,3597086.12011708,2283323.71531075,4083779.31015046,1117391.10970502,4794081.16922153
FT_14.029_606.08502,MW_607.09230@RT_14.029,NA,C27 H22 N5 O8 P S,607.0923,606.08502,14.029,607.09267,NA,NA,NA,Full match,No results,No results,0,0,3181106.96353636,3466350.14353669,5772360.74495451,6504530.14739587,4314526.08830731,5106046.19664575,6550643.54807395,5331891.96058506,2999943.86935426,3891104.58923603,4479638.0391796,3455669.43506076,3561652.31018097,3560908.78957501,3195521.17094145,2914185.24948342,2939059.62388054,2222409.54185101,2301805.57282501,3127327.1234666,1610006.28671486,2804958.26594088,2668419.62314623,2036009.84700957,3733152.61764528,3963785.86466198,3629862.64285886,2943827.31142688,4987793.7224631,6069058.67378802,2180551.53054551,4588182.3744136
FT_14.028_603.08687,MW_604.09415@RT_14.028,NA,C36 H17 Cl N4 O4,604.09415,603.08687,14.028,604.09383,NA,NA,NA,Full match,No results,No results,0,0,3181106.96353636,3466350.14353669,5814388.15090256,6504530.14739587,4314526.08830731,5224324.56362015,9643925.15520241,5331891.96058506,2999943.86935426,3753731.61205143,4479638.0391796,3455669.43506076,3561652.31018097,3560908.78957501,3213625.35348713,2914185.24948342,2939059.62388054,2222409.54185101,2301805.57282501,3127327.1234666,1610006.28671486,2804958.26594088,2668419.62314623,2036009.84700957,3733152.61764528,3963785.86466198,3629862.64285886,2943827.31142688,4987793.7224631,8065262.66435122,2180551.53054551,4588182.3744136
FT_13.319_603.05365,MW_604.06093@RT_13.319,NA,C25 H18 N8 O5 P2 S,604.06093,603.05365,13.319,604.05961,NA,NA,NA,Full match,No results,No results,0,0,780458.667116592,1833558.09613606,3527979.0912782,3572330.40742587,2935320.80278183,3726028.46867492,5966642.20888795,906645.362519543,209129.609696073,840030.215647396,673724.43589529,272675.715897823,496752.913818808,510871.817250117,179952.015673143,136158.101377225,332311.559658941,126707.260597122,244593.195661735,452277.776482197,137014.542671257,237240.931176941,144998.314596041,128088.930171776,1374294.9314862,430158.394582705,713381.397286799,173376.676326581,3609975.66715321,7314451.42544212,299226.591970449,3199357.43566707
FT_3.855_594.16781,MW_595.17508@RT_3.855,NA,C17 H39 N7 O8 P2 S2,595.17508,594.16781,3.855,595.17768,NA,NA,NA,Full match,No results,No results,0,0,380493.274339836,2171134.67575826,5386255.36773976,11148550.0900292,2350008.38457685,1898569.71467054,4023141.03056455,2841009.01453063,2249020.84619393,2364972.31408388,3992276.238828,1657506.96355584,2293768.32310775,1567894.6370434,1491164.6332279,1633849.34293572,2020122.39093286,1224545.777782,1506528.6683323,1176592.85412264,957179.010851676,1793183.58514988,1694209.27572459,903494.448189533,3851590.03111119,1455143.65068378,2152591.75723573,1164147.40898913,2811491.62021976,4905302.11079102,168215.573026128,2694921.02130995
FT_12.660_592.06935,MW_593.07663@RT_12.660,NA,C20 H21 N9 O7 P2 S,593.07663,592.06935,12.66,593.07599,NA,NA,NA,Full match,No results,No results,0,0,745522.261750663,1696907.95949072,3445626.66499207,6235875.63902316,1698578.79554385,2682269.0922492,3445486.62869823,2337921.63211376,1261021.73797454,2676689.53891177,2250218.30617795,1191819.93338706,2000768.90020157,1798253.06418608,1599010.0888686,1204530.4939776,1871950.36555393,749395.037436671,1102830.7418967,1652508.32403797,577749.646195375,2072233.965226,1393843.30262509,1217671.35731337,3093477.27938553,1939286.32169709,2217392.49517581,1128100.18781028,3043059.07206338,4810835.84083026,474412.147415248,2481571.1346433
FT_8.842_588.89767,MW_589.90494@RT_8.842,NA,C18 H9 O17 P3,589.90494,588.89767,8.842,589.90526,NA,NA,NA,Full match,No results,No results,0,0,27703535.2697753,15260975.4066208,17183049.1379977,15370037.2276825,26759201.0408742,16733764.324195899,27627776.5816272,17569658.2069866,21713104.2275933,12869651.9457454,17476149.7079083,18409551.515526,23560130.1393137,12274658.9867373,12452882.2943072,19598246.5904191,20666015.4914942,15040301.0457301,18527840.5665235,18851589.9379951,19376203.1081835,18717662.677622,25755691.8343639,14843581.1546559,13545958.9132722,13628534.1073854,15278373.5522497,12476683.0293309,13911860.6508386,14612269.1126793,6966276.43959606,14178972.6953819
FT_1.087_585.21275,MW_586.21993@RT_1.087,NA,C35 H30 N4 O5,586.21993,585.21275,1.087,586.22162,NA,NA,NA,Full match,No results,No results,0,0,3149731.68945463,4757945.84621349,1443234.70179224,4610467.64607274,2062897.32492463,3397940.19028758,814989.120514147,3028645.98263354,4827177.58515264,3398325.90572179,3494537.8740167,2143077.66728673,3830515.86887281,3925690.42211621,1567438.49265118,1858191.65491802,4145906.73305256,2654095.62005254,1287084.56803717,2982132.17283205,3166595.97054123,2566137.78033887,1082260.60496951,2120623.00321761,2521336.27883125,4712666.44548188,1341231.057395,2578734.8355102,2466675.57095525,4218800.20121799,1476902.2238589,2816146.69094624
FT_10.760_585.07635,MW_586.08363@RT_10.760,NA,C33 H18 N2 O7 S,586.08363,585.07635,10.76,586.08347,NA,NA,NA,Full match,No results,No results,0,0,297233.911286743,184300.828293347,543633.90962693,733964.878557936,416067.622855055,717273.169158018,525484.427686417,544207.121158933,2675139.86802466,2505940.97421242,4547033.54749845,1490658.34867672,2912745.19369809,2193874.80128903,1943648.53662074,1007851.2334317,3022326.82249864,918187.603709615,1524850.70639067,2117068.02052439,663375.58055791,3406174.62064793,1501847.56046404,890972.77507384,2912691.62531691,1666089.22038443,2281107.36800691,1248067.44855552,655834.06219785,1488389.44441968,420948.503728725,391243.000609683
FT_1.148_579.25921,MW_580.26649@RT_1.148,NA,C20 H46 N4 O11 P2,580.26649,579.25921,1.148,580.26383,NA,NA,NA,Full match,No results,No results,0,0,4613447.60008408,7126365.80045547,7004192.7715551,14941513.1707921,4117631.20752518,11467569.0857728,4379945.73437764,4893182.17158968,5703462.55539463,9348656.68997344,2606737.94520118,3042665.69842128,15524345.8508511,8325520.55843953,8132718.70553311,4005246.14037513,6010872.08382075,4685109.90444434,5852829.55001425,5322497.62643786,4573239.09539764,4620459.89774308,1562737.10797475,3806523.09461025,11040237.0709434,6198477.36048806,9606652.32752301,4634542.55422497,6800508.23489367,8683180.96668206,1820493.50307949,5724849.27974995
FT_14.255_566.15747,MW_567.16475@RT_14.255,NA,C19 H29 N5 O15,567.16475,566.15747,14.255,567.16601,NA,NA,NA,Full match,No results,No results,0,0,1463171.09747039,3014882.61139783,6134198.8484456,15119185.6019679,4072655.01800023,9237931.77987374,4672063.14248949,4099847.89349362,396177.351102655,1540162.53029034,1132445.93260793,449788.201853583,829115.459123001,709038.133905484,445993.651176694,403048.218182854,404699.309526963,382829.842697317,473396.11899992,444304.264302672,313034.640428623,1186039.50591981,416414.976462737,325503.295466213,3284691.8847377,1552236.84284099,1397415.8715138,949620.821380371,10785975.410999,18208064.7019326,1084290.05249058,2921038.42995703
FT_14.029_566.15742,MW_567.16470@RT_14.029,NA,C19 H29 N5 O15,567.1647,566.15742,14.029,567.16601,NA,NA,NA,Full match,No results,No results,0,0,23398288.8471279,29247422.91048,73121144.4645636,85309736.2317765,49445214.1259018,69015626.1247451,84035529.1638119,63598886.8764558,20378552.4735509,32058891.4788899,47681302.3735237,29151016.3715904,30053994.5481532,26005147.5664412,26393391.4173146,17177807.4022661,19560649.8309466,11207858.5468617,11817923.6695003,22969946.6615332,5870252.7421049,29763129.4548786,16409114.9938528,10687973.8873797,40226425.8453441,35511600.8735246,32244166.6514913,21284796.5653281,69791478.5416121,91244748.3296447,11238920.6609082,51187397.7595717
FT_1.167_565.28080,MW_566.28808@RT_1.167,NA,C30 H34 N10 O2,566.28808,565.2808,1.167,566.28662,NA,NA,NA,Full match,No results,No results,0,0,4385562.71107411,3470990.37101488,3688533.19207607,8659926.4757206,6321459.37262279,4663234.52012621,4611954.94716541,9712909.77848771,12012010.3211697,7607928.59807408,3208041.59922117,3014233.24359149,9798735.59790039,3363631.34284387,2517030.00628461,3316964.39046415,3961313.56631612,8260055.67304833,4742207.28492999,7038829.03950083,3137998.88574194,7049215.69866768,3654472.54490017,3761042.39357799,5072951.3971369,5163955.95980861,3413974.72074799,6969307.17342407,5660747.97587198,4997766.43106116,2572868.29354613,5075947.65251396
FT_13.009_565.10152,MW_566.10880@RT_13.009,NA,C16 H29 N10 O3 P3 S2,566.1088,565.10152,13.009,566.10784,NA,NA,NA,Full match,No results,No results,0,0,2974371.71836294,3426057.95941923,5308910.01255137,10697132.0092672,5200359.61000825,5787088.20716667,4280415.73888171,3838125.33096735,770649.380684108,1016656.94565288,1311196.7666162,598141.320876404,738794.419917636,1152845.43586654,1104344.95895547,599117.500387202,612335.244152622,887716.601113704,619617.085656044,783502.062590448,935516.231164149,1019385.42039204,658971.176508883,857638.371674356,1152359.44808464,953034.106311639,1288878.29817199,884132.724728463,5848409.57756955,8664842.03863195,869982.548255812,3516649.7843203
FT_12.933_565.01559,MW_566.02286@RT_12.933,NA,NA,566.02286,565.01559,12.933,NA,NA,NA,NA,No results,No results,No results,0,0,939165.96138664,2466315.59296,3748102.10901628,6409519.39622531,1827785.13365441,3833587.29521046,3522225.85902085,3285462.02557932,1684297.08430152,3173973.76312202,2651436.54298321,1889829.92911932,2403962.79537874,2712522.46998286,1942905.9289845,1433289.6101408,2315790.44022785,636951.594713226,2082912.74568673,2405406.52406085,812735.440528624,2370689.70524058,1827579.22400917,1683293.5602461,3836584.47279838,2875533.97585853,2225133.14032049,1240356.82681153,3560530.29825986,4628860.32663487,538384.667869999,3211834.08792561
FT_16.005_564.82986,MW_565.83714@RT_16.005,NA,C10 H4 N2 O18 P2 S2,565.83714,564.82986,16.005,565.83758,NA,NA,NA,Full match,No results,No results,0,0,16754570.8074382,18976365.5141205,16685399.7410479,4163860.29414,18098359.5599224,35182148.5931755,20577800.1336893,69744498.3058922,46458139.4175858,1283280.57472227,27982066.2784912,26609781.9307959,26997408.1951479,7082372.11403232,12742338.9167743,66694819.8870588,16318107.6999917,18685874.2994987,15048423.2913632,18816589.1300786,31458197.0531941,7927794.35274951,8821288.92905945,15196022.5023341,22306698.6430608,16836549.6227485,20407842.2317764,39756641.7918948,13650164.2544783,14306462.6740235,10908656.6856684,28407740.1197573
FT_1.081_563.26479,MW_564.27206@RT_1.081,NA,C33 H40 O8,564.27206,563.26479,1.081,564.27232,NA,NA,NA,Full match,No results,No results,0,0,4715105.69497521,8482479.4470587,3693944.52742245,12159744.6951528,6118608.72730169,11910393.8394373,2935397.84858899,7883182.15412196,10693205.634726,8402832.72452914,6813148.63392201,6367137.52801211,8664479.00383844,9534638.43193008,3527013.69683214,3615779.17714782,6508885.72635221,7571646.58630439,4796929.64546753,6881257.79064005,5540856.06843838,5675868.36701954,2095879.19480411,5613954.98672768,10783771.2754622,9370023.63843135,4427677.05622969,7177867.07193208,7487640.93759697,9849001.96384539,3218959.23542264,5531153.64966965
FT_1.303_563.22840,MW_564.23568@RT_1.303,NA,C38 H33 N2 O P,564.23568,563.2284,1.303,564.23305,NA,NA,NA,Full match,No results,No results,0,0,3302823.3054114,3169956.21242202,1195919.1920243,5595708.18082757,2490387.94125897,8889259.62522502,1344951.30629335,5839446.12179755,2641183.27921471,4263917.13517613,2376649.2847432,2343184.11654284,2973588.27206612,4648697.74760844,2075760.38189535,1984038.78080589,5682794.29010873,3481607.82206846,1373567.64372858,5183600.46933622,3181778.87734061,3247106.20516937,1784137.87683385,2165765.26366194,5597703.54158856,4548808.52598715,1385108.23418315,3115783.05262156,2873773.54734966,3784227.89550775,1125831.74585414,2579193.37137515
FT_14.071_563.18295,MW_564.19023@RT_14.071,NA,C20 H36 O18,564.19023,563.18295,14.071,564.19016,NA,NA,NA,Full match,No results,No results,0,0,984739.041663802,2259530.14780084,5154996.89743452,7800505.58288455,2531691.56294652,5916084.57175385,3139879.59585216,5953213.34707029,533428.05380933,942433.803249657,1351987.67976995,1412291.59609159,775073.960321353,734600.697065766,1040195.97003246,878371.694345388,1087993.74612794,820623.912818937,606990.320327293,1293378.27373441,273074.017055208,1106875.25946268,704515.503400509,759724.503611615,1860240.45251306,2068167.54548107,1160903.67426621,1048730.70084874,6937401.67391131,8229936.97213118,612678.433123388,4990531.74743168
FT_0.995_562.01218,MW_563.01945@RT_0.995,NA,C18 H28 Cl N O7 P2 S3,563.01945,562.01218,0.995,563.01916,NA,NA,NA,Full match,No results,No results,0,0,579359.785285004,173880.584841845,1196139.98255025,457375.463252748,741963.054472413,1851670.74066554,2262709.20380763,1585040.36796878,3007177.29000834,1001534.04197942,1079413.82239029,1548193.89447608,1298833.84014255,2125778.62114487,583251.957299449,720739.978328966,1026815.51190692,4862013.11930693,1725873.08463302,555858.329038171,1339745.5882358,835279.347859921,1009605.07213927,426208.773088863,838383.515725015,817120.548250475,6177192.92765285,991594.008044035,249583.670121699,3468426.70970111,2576744.00052876,818573.368034107
FT_0.997_560.01525,MW_561.02253@RT_0.997,NA,C20 H30 Cl2 N O3 P S4,561.02253,560.01525,0.997,561.02232,NA,NA,NA,Full match,No results,No results,0,0,872982.9723899,267858.820010624,1791979.97000621,678566.328958334,1147009.42625236,2731340.50560367,3567502.67819928,2498962.72572071,5188010.65852938,1532594.82773852,1699164.51707451,2362818.83234064,2123029.62824524,3430880.026404,716235.466660053,1091561.17879195,1545175.13928464,6591813.62615728,2847889.68785202,763323.242781444,2133685.76496098,1395893.37760019,1446338.79552978,654788.94880074,1512018.10107046,1362864.76009577,9969376.26350238,1748844.62075053,327272.03362303,5399749.57427013,4101275.27667776,1294593.41531676
FT_1.079_559.23376,MW_560.24096@RT_1.079,NA,C33 H36 O8,560.24096,559.23376,1.079,560.24102,NA,NA,NA,Full match,No results,No results,0,0,6429457.92915629,11849796.4283015,6759363.86444706,17022635.0153685,10630197.2841082,14488472.2771278,5805441.09390341,10479198.361634,12990391.6177834,11342077.2569951,12172242.2015275,7620740.38755384,13294132.5894081,11104551.5222862,5681099.5665912,5081002.15755525,9393905.35299048,11505971.002843,9575352.42121813,8546901.82400058,7582290.01937956,7793756.56502384,3119609.40111941,7877517.54591192,15284376.9317028,14684124.8274566,9014061.33378645,12225964.6493874,10083298.9867445,12260004.3645541,4456901.52371486,6494715.52653317
FT_1.714_559.18249,MW_560.18976@RT_1.714,NA,C20 H38 N2 O12 P2,560.18976,559.18249,1.714,560.19,NA,NA,NA,Full match,No results,No results,0,0,2361913.01350589,4357653.69554872,1276866.61214917,5736368.41737906,2869017.27229892,4371169.42634317,445411.594769027,3371753.4667393,2084406.1549709,4126182.63162531,1301147.70371072,1092008.33497645,2287148.60281563,2729810.61350609,721490.615783307,1628699.21767706,2244748.81846792,2863661.19012341,464713.159559736,1542367.90826211,1790061.02590743,2025514.22246092,383211.775705275,645216.983170049,5415586.16834993,5050560.71437752,1632067.23470419,1870737.00307693,2575075.96670863,3291086.22542867,990331.950521108,1486334.73373825
