FeatureID,dry,wet,Contrib.dry,Contrib.wet,Contrib,GroupContrib,color,importance,component
FT_1.289_205.11826,-0.27005586858135777,0.13502793429067525,FALSE,TRUE,FALSE,wet,#F68B33,2.593310241060106e-5,comp3
bco_bin_109__K02035,-0.08868188905598205,0.04434094452799094,FALSE,TRUE,FALSE,wet,#F68B33,0.2826143197717715,comp3
DNA-1_bin_31__K05813,-0.23504210891501168,0.11752105445750584,FALSE,TRUE,FALSE,wet,#F68B33,0.2821553498151442,comp3
DNA-1_bin_31__K02520,-0.3784526038841382,0.18922630194206927,FALSE,TRUE,FALSE,wet,#F68B33,0.2699015713749043,comp3
bcn_bin_81__K02035,0.14199042946487095,-0.07099521473243528,TRUE,FALSE,FALSE,dry,#388ECC,0.2590897934914394,comp3
DNA-1_bin_3__K02314,-0.20443934894056395,0.10221967447028178,FALSE,TRUE,FALSE,wet,#F68B33,0.22938213765279436,comp3
DNA-1_bin_31__K13993,0.3730114395723082,-0.18650571978615427,TRUE,FALSE,FALSE,dry,#388ECC,0.21535487614704835,comp3
DNA-1_bin_31__K01999,-0.6802736664965862,0.3401368332482932,FALSE,TRUE,FALSE,wet,#F68B33,0.211858948979919,comp3
DNA-1_bin_29_1__K04749,0.29411098421909815,-0.1470554921095491,TRUE,FALSE,FALSE,dry,#388ECC,0.20880353562481183,comp3
bcn_bin_154_1__K08995,0.9627315613675621,-0.481365780683781,TRUE,FALSE,FALSE,dry,#388ECC,0.2054286777151973,comp3
DNA-1_bin_31__K23269,-0.46133233287581865,0.23066616643790952,FALSE,TRUE,FALSE,wet,#F68B33,0.19363269067307132,comp3
DNA-1_bin_31__K00873,-0.4565279244069163,0.22826396220345815,FALSE,TRUE,FALSE,wet,#F68B33,0.1850916324623777,comp3
bco_bin_106_1__K08995,0.9398048471931457,-0.46990242359657275,TRUE,FALSE,FALSE,dry,#388ECC,0.16122449355519944,comp3
DNA-1_bin_24_1__K02440,-0.27391205040717875,0.13695602520358952,FALSE,TRUE,FALSE,wet,#F68B33,0.1561205421001045,comp3
bco_bin_67__K07657,-0.9760543285035487,0.48802716425177445,FALSE,TRUE,FALSE,wet,#F68B33,0.14465940333939797,comp3
bco_bin_113__K08995,0.841382877891417,-0.4206914389457085,TRUE,FALSE,FALSE,dry,#388ECC,0.1397215386801522,comp3
bcn_bin_114__K07636,-0.24430737503601127,0.12215368751800576,FALSE,TRUE,FALSE,wet,#F68B33,0.13686841255124935,comp3
bco_bin_67__K00943,-0.9394979822913874,0.4697489911456938,FALSE,TRUE,FALSE,wet,#F68B33,0.12820496571473378,comp3
bco_bin_82__K05365,0.7878669173312962,-0.393933458665648,TRUE,FALSE,FALSE,dry,#388ECC,0.1260191198859593,comp3
bcn_bin_154_1__K13993,1.0684874207383164,-0.5342437103691581,TRUE,FALSE,FALSE,dry,#388ECC,0.12409056141109866,comp3
bco_bin_67__K02847,-0.9126515394095922,0.45632576970479616,FALSE,TRUE,FALSE,wet,#F68B33,0.11337185036245495,comp3
DNA-1_bin_24_1__K09386,0.7111659396267046,-0.3555829698133522,TRUE,FALSE,FALSE,dry,#388ECC,0.11248567379065048,comp3
bcn_bin_271__K11902,-0.7461722969085796,0.3730861484542899,FALSE,TRUE,FALSE,wet,#F68B33,0.10907384522629128,comp3
bco_bin_89_1__K00088,1.0587940886704335,-0.5293970443352167,TRUE,FALSE,FALSE,dry,#388ECC,0.10132013210231482,comp3
DNA-1_bin_31__K03752,-0.7842073886687656,0.39210369433438286,FALSE,TRUE,FALSE,wet,#F68B33,0.10016600184392879,comp3
bco_bin_150__K07058,1.0235453687445635,-0.5117726843722816,TRUE,FALSE,FALSE,dry,#388ECC,0.0986629178603531,comp3
bco_bin_67__K16137,-0.8674504739317411,0.4337252369658707,FALSE,TRUE,FALSE,wet,#F68B33,0.0977127451750897,comp3
DNA-1_bin_3__K05813,-0.8306028866736899,0.415301443336845,FALSE,TRUE,FALSE,wet,#F68B33,0.09350117504436825,comp3
bcn_bin_70__K07636,-0.9751636970425634,0.4875818485212815,FALSE,TRUE,FALSE,wet,#F68B33,0.09275134859681507,comp3
DNA-1_bin_55_1__K00117,0.4260170389574391,-0.21300851947871943,TRUE,FALSE,FALSE,dry,#388ECC,0.08997771457175294,comp3
bcn_bin_244_1__K00616,0.8730393386522772,-0.43651966932613867,TRUE,FALSE,FALSE,dry,#388ECC,0.0899730079131646,comp3
DNA-1_bin_47_1__K02945,0.4308894324322118,-0.21544471621610567,TRUE,FALSE,FALSE,dry,#388ECC,0.08369812933895263,comp3
bcn_bin_270_1__K04749,0.37805208410686586,-0.18902604205343296,TRUE,FALSE,FALSE,dry,#388ECC,0.08140400417069535,comp3
DNA-1_bin_24_1__K17840,0.8875887337253542,-0.4437943668626771,TRUE,FALSE,FALSE,dry,#388ECC,0.08082351519960497,comp3
DNA-6_bin_44_1__K07058,1.0579140027672025,-0.5289570013836011,TRUE,FALSE,FALSE,dry,#388ECC,0.07866702620278057,comp3
bco_bin_150__K07100,1.086104526322355,-0.5430522631611776,TRUE,FALSE,FALSE,dry,#388ECC,0.07106955145811282,comp3
DNA-1_bin_31__K00527,1.006123186193624,-0.503061593096812,TRUE,FALSE,FALSE,dry,#388ECC,0.07015017025412675,comp3
bco_bin_55_1__K13626,-0.7555502569328939,0.37777512846644695,FALSE,TRUE,FALSE,wet,#F68B33,0.06761108473068404,comp3
bco_bin_76_1__K14475,-0.45244428272158155,0.22622214136079077,FALSE,TRUE,FALSE,wet,#F68B33,0.06541639644358123,comp3
DNA-1_bin_53_1__K03844,1.1326237594634838,-0.5663118797317418,TRUE,FALSE,FALSE,dry,#388ECC,0.06436441372854505,comp3
bcn_bin_244_1__K07100,0.979385499770403,-0.48969274988520134,TRUE,FALSE,FALSE,dry,#388ECC,0.06355765147771597,comp3
bco_bin_107__K21929,0.9028345149454539,-0.45141725747272693,TRUE,FALSE,FALSE,dry,#388ECC,0.06113602580100915,comp3
DNA-1_bin_31__K22719,-0.8383967197794294,0.4191983598897148,FALSE,TRUE,FALSE,wet,#F68B33,0.05934617178704725,comp3
bco_bin_67__K01989,-0.9853510455208464,0.4926755227604231,FALSE,TRUE,FALSE,wet,#F68B33,0.058836969383020694,comp3
bco_bin_76_1__K04757,0.9469459532907103,-0.47347297664535526,TRUE,FALSE,FALSE,dry,#388ECC,0.05871521656340873,comp3
bco_bin_89_1__K07636,-1.1318202076189916,0.5659101038094958,FALSE,TRUE,FALSE,wet,#F68B33,0.05795007926948902,comp3
DNA-1_bin_55_1__K03090,0.907359872046461,-0.4536799360232304,TRUE,FALSE,FALSE,dry,#388ECC,0.05725468645087326,comp3
DNA-1_bin_24_1__K10241,-0.7140957376109098,0.35704786880545497,FALSE,TRUE,FALSE,wet,#F68B33,0.05604653612494853,comp3
bcn_bin_230__K14645,-0.7172565306721341,0.35862826533606695,FALSE,TRUE,FALSE,wet,#F68B33,0.05435675797942682,comp3
bco_bin_107__K03284,1.116825178186757,-0.5584125890933785,TRUE,FALSE,FALSE,dry,#388ECC,0.05409638617172117,comp3
bco_bin_23_1__K08995,0.41564236578421715,-0.20782118289210869,TRUE,FALSE,FALSE,dry,#388ECC,0.052927343981888135,comp3
bcn_bin_230__K06996,-0.7889872090054425,0.39449360450272136,FALSE,TRUE,FALSE,wet,#F68B33,0.05197777000105259,comp3
bcn_bin_165_1__K13993,1.2110347895141,-0.6055173947570501,TRUE,FALSE,FALSE,dry,#388ECC,0.05006347970839332,comp3
bco_bin_18_1__K04065,0.15612046664375778,-0.07806023332187886,TRUE,FALSE,FALSE,dry,#388ECC,0.049009373232805915,comp3
bco_bin_67__K00156,1.1032464700428533,-0.5516232350214266,TRUE,FALSE,FALSE,dry,#388ECC,0.04773699593154607,comp3
bcn_bin_274_1__K16147,1.0693252368778123,-0.5346626184389063,TRUE,FALSE,FALSE,dry,#388ECC,-0.04739893113650523,comp3
bcn_bin_81__K02004,-0.7104565436658429,0.3552282718329215,FALSE,TRUE,FALSE,wet,#F68B33,0.04533515592186536,comp3
bco_bin_107__K13993,1.034165394086071,-0.5170826970430356,TRUE,FALSE,FALSE,dry,#388ECC,0.044571671544720644,comp3
bco_bin_82__K07222,-0.6736849556963255,0.3368424778481628,FALSE,TRUE,FALSE,wet,#F68B33,0.043388297981706334,comp3
bco_bin_107__K00648,1.0399414622207703,-0.5199707311103853,TRUE,FALSE,FALSE,dry,#388ECC,0.04319634901864076,comp3
DNA-6_bin_44_1__K07636,-1.0410633023770415,0.5205316511885208,FALSE,TRUE,FALSE,wet,#F68B33,0.04278765137968678,comp3
bcn_bin_235__K03286,0.9479097147345974,-0.4739548573672987,TRUE,FALSE,FALSE,dry,#388ECC,0.04269225046096398,comp3
bco_bin_172__K00943,0.3197762146961589,-0.15988810734807943,TRUE,FALSE,FALSE,dry,#388ECC,0.04099855407339315,comp3
bco_bin_23_1__K02014,-0.5576254169952575,0.27881270849762885,FALSE,TRUE,FALSE,wet,#F68B33,0.04075141111822261,comp3
bcn_bin_97__K14645,-0.7269555952860626,0.36347779764303123,FALSE,TRUE,FALSE,wet,#F68B33,0.04011546589195381,comp3
bco_bin_5_1__K03641,-0.5455954001262564,0.2727977000631281,FALSE,TRUE,FALSE,wet,#F68B33,0.03814722913761335,comp3
DNA-1_bin_3__K15510,1.1418056759104809,-0.5709028379552404,TRUE,FALSE,FALSE,dry,#388ECC,0.03794499875030106,comp3
DNA-1_bin_8__K05913,0.9352782754443953,-0.46763913772219756,TRUE,FALSE,FALSE,dry,#388ECC,0.034020116837789306,comp3
bco_bin_107__K22579,0.9621097080215892,-0.4810548540107947,TRUE,FALSE,FALSE,dry,#388ECC,0.03398874848171798,comp3
bcn_bin_170__K02014,-1.0399972394846606,0.5199986197423303,FALSE,TRUE,FALSE,wet,#F68B33,0.032424700312747634,comp3
bcn_bin_135_1__K13993,0.546078013110505,-0.2730390065552526,TRUE,FALSE,FALSE,dry,#388ECC,0.030823643099990906,comp3
bcn_bin_165_1__K08995,1.1251962428308737,-0.5625981214154369,TRUE,FALSE,FALSE,dry,#388ECC,0.029992315255799533,comp3
bco_bin_115__K07058,1.1199583536031463,-0.5599791768015732,TRUE,FALSE,FALSE,dry,#388ECC,0.029203805357332035,comp3
bco_bin_82__K15367,-0.7565615475426952,0.3782807737713476,FALSE,TRUE,FALSE,wet,#F68B33,0.028587548204784808,comp3
DNA-1_bin_24_1__K10240,-0.9753592258741105,0.48767961293705525,FALSE,TRUE,FALSE,wet,#F68B33,0.027880663149699565,comp3
DNA-1_bin_24_1__K05813,-0.9233541997707647,0.4616770998853826,FALSE,TRUE,FALSE,wet,#F68B33,0.02555201080895053,comp3
bco_bin_158_1__K03799,-0.37607577716196283,0.1880378885809814,FALSE,TRUE,FALSE,wet,#F68B33,0.025108052737986566,comp3
DNA-1_bin_8__K03748,0.934058563254894,-0.467029281627447,TRUE,FALSE,FALSE,dry,#388ECC,0.02451257975217731,comp3
bcn_bin_110_1__K04065,1.0610287698677958,-0.530514384933898,TRUE,FALSE,FALSE,dry,#388ECC,0.02233533383620885,comp3
bcn_bin_81__K07636,-0.8370535756504913,0.41852678782524577,FALSE,TRUE,FALSE,wet,#F68B33,0.022133317282221236,comp3
DNA-6_bin_44_1__K01745,0.969656475043566,-0.48482823752178306,TRUE,FALSE,FALSE,dry,#388ECC,0.021925871437829293,comp3
bco_bin_82__K04065,1.0650944418403998,-0.5325472209201998,TRUE,FALSE,FALSE,dry,#388ECC,0.019740657118863327,comp3
bco_bin_55_1__K15521,1.0466697385764727,-0.5233348692882364,TRUE,FALSE,FALSE,dry,#388ECC,0.017194519132220913,comp3
DNA-6_bin_44_1__K03406,-1.0178795041401096,0.5089397520700548,FALSE,TRUE,FALSE,wet,#F68B33,0.016944688920023675,comp3
bco_bin_109__K02004,-1.0452389327370686,0.5226194663685343,FALSE,TRUE,FALSE,wet,#F68B33,0.016610116130768987,comp3
bco_bin_1__K06880,1.224876084846067,-0.6124380424230335,TRUE,FALSE,FALSE,dry,#388ECC,0.01622093262197905,comp3
bco_bin_55_1__K02409,-0.6059211698613134,0.3029605849306566,FALSE,TRUE,FALSE,wet,#F68B33,0.015547849076527436,comp3
DNA-6_bin_19_1__K02014,-0.516936685137661,0.2584683425688305,FALSE,TRUE,FALSE,wet,#F68B33,0.013214151523457588,comp3
bco_bin_196_1__K06893,-0.6807840360612047,0.3403920180306024,FALSE,TRUE,FALSE,wet,#F68B33,0.01308689104960419,comp3
bco_bin_82__K20523,0.9894878992817008,-0.49474394964085044,TRUE,FALSE,FALSE,dry,#388ECC,0.011994563704431641,comp3
DNA-1_bin_31__K04065,1.0774643597836564,-0.5387321798918282,TRUE,FALSE,FALSE,dry,#388ECC,0.01064893364146481,comp3
bcn_bin_81__K01990,-0.5765458373414336,0.28827291867071675,FALSE,TRUE,FALSE,wet,#F68B33,0.010367774971029337,comp3
bco_bin_74__K10708,-1.093684426746187,0.5468422133730936,FALSE,TRUE,FALSE,wet,#F68B33,0.010091836861611032,comp3
bcn_bin_216__K06996,1.0178677074261708,-0.5089338537130855,TRUE,FALSE,FALSE,dry,#388ECC,-0.009976899658182145,comp3
bco_bin_150__K00088,1.2210603475309865,-0.6105301737654932,TRUE,FALSE,FALSE,dry,#388ECC,0.009133635994500126,comp3
bcn_bin_235__K04065,1.182018295919821,-0.5910091479599106,TRUE,FALSE,FALSE,dry,#388ECC,0.007495628318110247,comp3
bco_bin_158_1__K03090,0.8774756549938973,-0.4387378274969487,TRUE,FALSE,FALSE,dry,#388ECC,0.006284012097543129,comp3
bco_bin_170__K00034,1.1850950678251533,-0.5925475339125766,TRUE,FALSE,FALSE,dry,#388ECC,0.005781612097424201,comp3
bcn_bin_100_1__K18917,1.075198896865193,-0.5375994484325965,TRUE,FALSE,FALSE,dry,#388ECC,-0.003844906181953623,comp3
DNA-6_bin_44_1__K06336,-0.9249380380087018,0.4624690190043508,FALSE,TRUE,FALSE,wet,#F68B33,0.002951607321892343,comp3
DNA-1_bin_8__K11263,1.1236086364615794,-0.5618043182307897,TRUE,FALSE,FALSE,dry,#388ECC,8.410950937651844e-5,comp3
